"AltCountLineCode","CountInput","CountLineBlank","CountLineCodeDecl","CountLineComment","CountLinePreprocessor","CountPath","CountStmt","CountStmtEmpty","Cyclomatic","CyclomaticStrict","Knots","MinEssentialKnots","RatioCommentToCode","AltCountLineComment","CountLine","CountLineCode","CountLineCodeExe","CountLineInactive","CountOutput","CountSemicolon","CountStmtDecl","CountStmtExe","CyclomaticModified","Essential","MaxEssentialKnots","MaxNesting","Affected","Fold"
18,55,5,4,0,0,4,15,3,4,4,3,3,0,0,23,18,12,0,5,12,2,10,4,4,3,2,"NEUTRAL",5
93,106,18,3,29,8,24576,69,3,19,20,0,0,0.39,33,142,75,68,16,45,54,2,64,19,1,0,2,"VULNERABLE",5
24,18,1,3,0,0,3,21,0,3,3,2,0,0,0,25,24,20,0,17,19,1,20,3,1,0,1,"NEUTRAL",5
26,6,6,4,7,0,18,19,0,6,6,3,3,0.27,7,39,26,17,0,10,14,3,16,6,4,3,2,"NEUTRAL",5
22,10,4,5,2,0,6,13,0,6,7,10,10,0.09,2,28,22,15,0,4,8,1,12,6,6,10,3,"VULNERABLE",5
69,16,20,5,8,0,4226,82,0,34,38,7,7,0.12,8,97,69,56,0,17,68,3,79,34,6,7,4,"NEUTRAL",5
263,32,42,17,20,12,999999999,164,0,76,85,28,27,0.1,23,330,204,141,54,43,108,15,149,76,17,27,5,"VULNERABLE",5
9,33,1,3,0,0,3,7,0,3,4,2,2,0,0,10,9,6,0,3,5,1,6,3,3,2,1,"VULNERABLE",5
37,8,5,3,15,0,13,27,0,8,9,8,8,0.41,15,57,37,26,0,13,20,2,25,8,8,8,2,"VULNERABLE",5
17,7,5,5,0,0,9,12,0,5,5,1,0,0,0,22,17,11,0,6,8,2,10,5,1,0,1,"NEUTRAL",5
51,23,7,3,20,0,17,46,0,10,10,9,8,0.39,20,78,51,46,0,11,37,1,45,10,9,8,1,"VULNERABLE",5
9,30,1,2,0,0,3,7,0,3,4,2,2,0,0,10,9,6,0,3,5,2,5,3,3,2,1,"VULNERABLE",5
16,7,5,2,3,0,4,12,0,4,4,3,3,0.19,3,24,16,12,0,7,9,1,11,4,4,3,1,"NEUTRAL",5
34,15,6,6,0,0,6,21,0,7,7,9,9,0,0,40,34,24,0,5,16,2,19,7,7,9,2,"VULNERABLE",5
11,11,0,1,0,0,3,7,0,3,3,2,2,0,0,11,11,7,0,4,5,0,7,3,3,2,2,"NEUTRAL",5
45,21,7,3,21,0,10,44,0,9,10,1,0,0.47,21,72,45,38,0,34,40,2,42,9,1,0,2,"VULNERABLE",5
68,11,10,6,58,0,864,48,1,13,15,30,30,0.85,58,136,68,49,0,23,36,1,46,13,11,30,2,"NEUTRAL",5
10,7,2,3,0,0,3,7,0,3,4,1,0,0,0,12,10,6,0,3,5,2,5,3,1,0,1,"VULNERABLE",5
278,38,48,12,88,0,470292486,176,17,56,71,48,37,0.32,88,413,278,202,0,43,130,9,150,53,21,38,3,"VULNERABLE",5
27,1,0,1,1,2,1,0,0,1,1,0,0,0.33,3,33,3,0,28,0,0,0,0,1,1,0,0,"NEUTRAL",5
35,11,6,4,4,0,8,26,0,4,4,1,0,0.11,4,45,35,27,0,23,23,1,25,4,1,0,1,"VULNERABLE",5
165,36,36,19,63,0,813747,411,72,152,170,278,148,0.38,63,264,165,138,0,52,267,35,304,118,35,148,8,"VULNERABLE",5
5,7,0,2,0,0,1,3,0,1,1,0,0,0,0,5,5,2,0,1,3,1,2,1,1,0,0,"NEUTRAL",5
19,4,2,3,0,0,4,13,0,3,3,2,0,0,0,21,19,12,0,8,11,2,11,3,1,0,1,"VULNERABLE",5
18,382,4,4,0,0,6,13,0,4,4,1,0,0,0,22,18,11,0,8,10,2,11,4,1,0,1,"NEUTRAL",5
14,2,2,2,0,0,2,10,0,2,2,0,0,0,0,16,14,10,0,11,9,1,9,2,1,0,1,"VULNERABLE",5
6,1,0,2,1,0,2,5,4,2,2,0,0,0.17,1,7,6,2,0,1,4,0,1,2,1,0,1,"NEUTRAL",5
72,24,13,10,10,0,135,57,0,13,15,16,16,0.14,10,95,72,58,0,25,45,9,48,13,10,16,2,"VULNERABLE",5
117,30,30,6,22,0,299520,98,4,26,38,36,31,0.19,22,167,117,84,0,24,74,16,78,26,15,32,3,"NEUTRAL",5
70,23,10,10,20,0,24576,57,0,18,22,14,14,0.29,20,96,70,57,0,19,42,9,48,18,14,14,2,"VULNERABLE",5
70,19,17,16,10,0,19010,275,0,110,111,58,14,0.14,10,97,70,53,0,26,237,28,247,98,8,14,7,"VULNERABLE",5
62,14,4,4,3,0,86,34,0,17,20,6,3,0.05,3,68,62,44,0,8,24,2,32,17,4,3,4,"VULNERABLE",5
29,23,1,16,0,0,3,17,0,4,7,2,2,0,0,30,29,22,0,8,15,4,13,4,3,2,1,"VULNERABLE",5
24,16,2,7,2,0,10,46,0,17,19,2,2,0.08,2,28,24,18,0,10,42,5,41,17,3,2,4,"NEUTRAL",5
96,15,20,12,21,5,360,78,1,11,11,2,2,0.25,23,119,85,69,6,28,68,11,66,11,4,2,2,"VULNERABLE",5
128,32,19,21,15,0,22579200,96,0,34,36,63,54,0.12,15,160,128,104,0,24,64,11,85,34,20,54,3,"VULNERABLE",5
32,12,7,8,0,0,16,27,0,6,9,2,2,0,0,39,32,24,0,12,23,8,19,6,3,2,1,"NEUTRAL",5
10,1,0,4,0,0,1,7,0,1,1,0,0,0,0,10,10,7,0,6,7,3,4,1,1,0,0,"NEUTRAL",5
9,2,3,2,0,0,2,6,0,3,3,1,0,0,0,12,9,5,0,4,5,1,5,3,1,0,1,"NEUTRAL",5
20,6,2,6,0,0,3,22,0,4,4,3,0,0,0,22,20,14,0,2,18,6,16,2,1,0,1,"NEUTRAL",5
16,4,0,2,0,0,5,16,0,6,6,6,0,0,0,16,16,12,0,5,11,1,15,4,1,0,3,"VULNERABLE",5
28,6,4,6,0,0,10,16,0,8,11,1,0,0,0,32,28,16,0,5,11,2,14,8,1,0,2,"VULNERABLE",5
37,13,3,4,0,0,15,28,0,10,10,5,0,0,0,40,37,30,0,3,16,3,25,6,1,0,2,"NEUTRAL",5
111,20,16,13,27,0,350212,84,5,31,41,11,9,0.24,27,154,111,95,0,34,59,11,68,31,9,9,4,"VULNERABLE",5
43,12,10,8,8,0,3,80,0,19,19,3,3,0.19,8,61,43,35,0,23,78,7,73,19,3,3,4,"NEUTRAL",5
190,27,34,19,5,0,999999999,169,0,53,57,59,59,0.03,5,229,190,144,0,51,121,17,152,53,41,59,4,"VULNERABLE",5
19,10,6,7,1,0,3,17,0,3,3,1,0,0.05,1,26,19,13,0,5,15,6,11,3,1,0,1,"NEUTRAL",5
13,5,3,2,0,0,2,11,0,2,2,0,0,0,0,16,13,9,0,3,10,1,10,2,1,0,1,"NEUTRAL",5
56,12,7,9,0,0,43,46,0,17,20,24,24,0,0,63,56,45,0,12,30,8,38,17,16,24,4,"VULNERABLE",5
45,16,14,4,10,0,1,36,0,1,1,0,0,0.22,10,69,45,40,0,39,36,0,36,1,1,0,0,"VULNERABLE",5
120,15,30,5,4,0,407,118,0,51,53,135,131,0.03,4,154,120,106,0,13,76,4,114,46,25,131,5,"NEUTRAL",5
69,19,14,11,17,0,1260,58,1,15,15,18,18,0.25,17,100,69,50,0,15,44,5,52,15,9,18,3,"NEUTRAL",5
109,38,32,19,29,0,650,187,0,43,44,36,13,0.27,29,170,109,90,0,58,163,19,168,37,8,13,4,"VULNERABLE",5
59,11,10,5,2,0,576,52,1,12,14,15,14,0.03,2,71,59,44,0,20,42,4,47,12,8,14,2,"VULNERABLE",5
45,49,11,1,0,2,2,39,0,5,5,1,0,0,0,56,42,37,1,34,38,0,39,5,1,0,1,"VULNERABLE",5
46,18,4,11,0,0,15,38,0,9,9,17,17,0,0,50,46,32,0,11,29,7,31,7,9,17,2,"VULNERABLE",5
49,12,15,8,10,0,120,53,0,21,21,6,6,0.2,10,71,49,40,0,11,39,7,46,21,7,6,5,"NEUTRAL",5
6,2347,1,2,0,0,2,3,0,2,2,0,0,0,0,7,6,3,0,2,2,1,2,2,1,0,1,"NEUTRAL",5
38,11,15,7,25,2,64,25,0,8,8,4,2,0.74,26,79,34,24,3,9,19,3,22,8,3,2,1,"VULNERABLE",5
23,8,5,11,3,0,289,130,18,41,41,15,0,0.13,3,31,23,15,0,9,115,27,85,41,1,0,7,"NEUTRAL",5
30,4,7,6,6,0,6,43,2,12,13,2,2,0.2,6,43,30,21,0,7,40,8,33,12,3,2,5,"NEUTRAL",5
28,12,2,4,2,0,12,23,0,5,5,7,7,0.07,2,32,28,19,0,13,19,2,21,5,4,7,2,"NEUTRAL",5
13,7,1,4,0,0,3,9,0,3,3,2,2,0,0,14,13,7,0,4,7,2,7,3,3,2,1,"VULNERABLE",5
145,20,16,15,61,0,245780,106,5,25,29,38,33,0.42,61,222,145,113,0,48,83,11,90,25,14,33,3,"VULNERABLE",5
20,18,1,4,0,0,4,13,0,4,4,1,0,0,0,21,20,14,0,6,10,3,10,4,1,0,2,"NEUTRAL",5
32,19,8,7,1,0,5,31,0,6,6,7,7,0.03,1,41,32,24,0,19,28,5,26,6,6,7,2,"VULNERABLE",5
39,189,2,4,0,0,17,30,0,6,8,7,7,0,0,41,39,31,0,16,25,3,27,6,5,7,1,"VULNERABLE",5
36,6,2,2,0,0,11,25,0,11,11,6,0,0,0,38,36,30,0,1,15,1,24,11,1,0,3,"NEUTRAL",5
238,16,30,56,0,0,80,204,1,56,56,1070,1070,0,0,268,238,190,0,35,148,24,179,33,55,1070,2,"VULNERABLE",5
56,9,17,6,15,0,1575,50,0,17,17,3,3,0.27,15,85,56,46,0,12,34,3,47,17,4,3,4,"VULNERABLE",5
66,13,12,11,21,0,901,54,0,15,15,19,19,0.32,21,99,66,51,0,19,41,9,45,15,10,19,2,"VULNERABLE",5
40,12,8,9,2,0,24,30,0,7,7,1,0,0.05,2,49,40,29,0,15,25,7,23,7,1,0,2,"VULNERABLE",5
26,11,8,4,3,0,5,19,1,5,7,3,3,0.12,3,37,26,19,0,10,15,3,15,5,4,3,1,"NEUTRAL",5
113,12,8,7,0,0,156,82,7,32,32,14,0,0,0,121,113,69,0,11,57,3,72,31,1,0,5,"NEUTRAL",5
34,12,1,10,0,0,24,44,0,10,24,3,0,0,0,35,34,24,0,12,37,7,37,10,1,0,3,"VULNERABLE",5
52,9,14,8,25,0,640,41,0,11,13,36,35,0.48,25,89,52,38,0,22,31,6,35,11,10,35,1,"VULNERABLE",5
72,28,17,15,44,0,312,72,0,15,16,1,0,0.61,44,132,72,55,0,32,62,8,64,15,1,0,3,"VULNERABLE",5
6,0,0,1,0,0,1,2,0,1,1,0,0,0,0,6,6,3,0,4,2,0,2,1,1,0,0,"NEUTRAL",5
10,3,1,6,0,0,1,4,0,1,1,0,0,0,0,11,10,5,0,4,4,2,2,1,1,0,0,"NEUTRAL",5
65,16,17,7,12,0,27,47,2,12,15,7,6,0.18,12,94,65,54,0,26,39,5,40,12,5,6,2,"NEUTRAL",5
17,7,4,4,1,0,3,14,0,4,4,1,0,0.06,1,22,17,11,0,9,12,2,12,4,1,0,2,"NEUTRAL",5
111,28,22,23,15,0,578,114,1,25,31,7,6,0.14,15,148,111,86,0,29,103,19,94,25,6,7,7,"VULNERABLE",5
40,6,5,14,0,0,10,30,0,11,11,22,22,0,0,45,40,28,0,9,19,7,23,8,10,22,2,"VULNERABLE",5
78,17,15,9,24,2,1250,64,0,19,24,19,17,0.32,24,117,74,58,2,21,50,7,57,19,11,17,3,"VULNERABLE",5
10,5,2,2,0,0,1,7,0,1,1,0,0,0,0,12,10,6,0,13,7,1,6,1,1,0,0,"VULNERABLE",5
15,8,3,3,1,0,4,11,0,3,4,2,2,0.07,1,19,15,11,0,8,9,2,9,3,3,2,1,"VULNERABLE",5
9,6,1,1,1,0,4,11,0,4,4,1,0,0.11,1,10,9,5,0,3,8,0,11,4,1,0,2,"NEUTRAL",5
41,5,9,12,0,0,9,37,0,5,5,1,0,0,0,50,41,28,0,15,33,11,26,5,1,0,2,"NEUTRAL",5
35,13,14,7,4,0,7,66,0,19,19,6,6,0.11,4,53,35,28,0,18,62,11,55,19,5,6,5,"NEUTRAL",5
128,22,32,14,19,5,50176000,123,0,43,51,33,32,0.16,21,179,117,97,8,19,94,10,113,43,19,33,3,"VULNERABLE",5
35,10,4,5,0,0,8,17,0,4,5,3,2,0,0,39,35,26,0,9,14,2,15,4,3,2,1,"NEUTRAL",5
49,15,9,8,5,0,29,36,0,14,19,5,4,0.1,5,63,49,38,0,25,26,6,30,14,4,4,4,"VULNERABLE",5
28,8,3,1,4,4,48,15,0,7,12,0,0,0.17,4,35,24,20,0,9,9,0,15,7,1,0,2,"NEUTRAL",5
9,7,0,1,0,2,1,1,0,1,1,0,0,0,0,9,4,1,3,1,1,0,1,1,1,0,0,"NEUTRAL",5
5,39,0,1,0,0,1,1,0,1,1,0,0,0,0,5,5,2,0,2,1,0,1,1,1,0,0,"NEUTRAL",5
6,3,1,1,0,0,2,3,0,2,2,0,0,0,0,7,6,3,0,4,2,0,3,2,1,0,1,"VULNERABLE",5
45,12,4,9,2,0,171,36,0,12,12,12,12,0.04,2,51,45,33,0,8,25,7,29,12,9,12,4,"VULNERABLE",5
11,13,2,5,1,0,2,5,0,2,3,0,0,0.09,1,14,11,5,0,3,4,1,4,2,1,0,1,"NEUTRAL",5
40,8,1,4,1,0,15,34,0,8,8,6,6,0.03,1,42,40,31,0,18,27,3,31,8,5,6,2,"NEUTRAL",5
15,4,3,5,3,0,10,29,0,5,8,3,2,0.2,3,21,15,9,0,10,25,8,21,5,3,3,3,"NEUTRAL",5
25,11,9,5,0,0,4,19,0,5,8,3,3,0,0,34,25,21,0,11,16,4,15,5,4,3,1,"NEUTRAL",5
61,13,15,10,24,0,7,35,0,7,7,6,4,0.39,24,100,61,47,0,26,29,5,30,7,5,4,3,"VULNERABLE",5
63,18,12,11,1,0,3880,60,0,24,24,13,12,0.02,1,76,63,46,0,17,45,8,52,24,8,12,4,"NEUTRAL",5
25,6,4,4,7,0,26,22,0,7,7,4,4,0.28,7,36,25,17,0,6,16,3,19,7,5,4,3,"NEUTRAL",5
91,9,3,5,16,0,34,84,0,45,46,497,497,0.18,16,110,91,86,0,13,39,4,80,6,34,497,2,"VULNERABLE",5
112,3,4,13,0,0,12099,83,0,20,20,42,39,0,0,116,112,91,0,14,63,9,74,17,19,42,3,"NEUTRAL",5
66,9,10,11,0,0,26,45,0,12,12,28,28,0,0,76,66,45,0,15,34,5,40,12,12,28,3,"VULNERABLE",5
33,3,6,2,5,0,2,18,0,2,2,1,0,0.15,5,44,33,28,0,7,17,1,17,2,1,0,1,"NEUTRAL",5
44,11,6,5,11,0,11,25,0,9,9,11,0,0.25,11,61,44,35,0,6,16,1,24,6,1,0,2,"VULNERABLE",5
10,120,3,3,0,0,4,9,1,4,4,0,0,0,0,13,10,5,0,2,7,1,7,4,1,0,2,"NEUTRAL",5
79,14,13,11,0,0,405,63,2,23,37,20,20,0,0,92,79,68,0,25,44,8,53,23,14,20,3,"NEUTRAL",5
127,20,22,19,17,0,9600,134,0,43,52,65,49,0.13,17,164,127,100,0,25,108,22,112,43,19,49,7,"VULNERABLE",5
22,14,7,4,0,0,3,16,0,3,3,2,2,0,0,29,22,15,0,14,14,1,15,3,3,2,1,"VULNERABLE",5
107,8,8,7,5,0,5160960,94,0,29,33,4,0,0.05,5,116,107,89,0,18,67,6,88,29,1,0,3,"NEUTRAL",5
54,23,12,3,21,2,9,50,0,11,11,2,2,0.41,21,87,51,41,1,30,46,2,48,11,3,2,3,"VULNERABLE",5
64,23,13,15,18,0,55,51,0,9,9,6,6,0.28,18,95,64,46,0,22,43,9,42,9,7,6,2,"NEUTRAL",5
11,6,2,2,5,0,1,7,0,1,1,0,0,0.45,5,18,11,7,0,3,7,0,7,1,1,0,0,"NEUTRAL",5
25,10,5,12,5,0,7,18,0,5,6,2,2,0.2,5,35,25,20,0,13,14,4,14,5,3,2,2,"NEUTRAL",5
94,12,12,9,10,0,24584,82,3,25,26,20,15,0.11,10,116,94,78,0,20,62,6,73,25,8,17,3,"VULNERABLE",5
4,5641,0,1,0,0,1,4,0,3,3,0,0,0,0,4,4,1,0,1,4,0,4,3,1,0,2,"NEUTRAL",5
26,11,5,3,5,0,13,20,0,7,7,8,8,0.19,5,36,26,19,0,6,14,1,19,7,7,8,3,"VULNERABLE",5
97,12,8,6,0,8,120,24,0,9,10,1,0,0,23,138,34,26,90,10,16,4,20,9,1,0,2,"VULNERABLE",5
60,13,5,9,1,0,1729,51,1,16,17,10,9,0.02,1,65,60,46,0,17,37,7,43,16,8,10,3,"VULNERABLE",5
23,6,3,3,13,0,9,19,0,5,5,4,4,0.57,13,39,23,16,0,9,15,4,15,5,4,4,2,"NEUTRAL",5
42,57,3,4,4,0,33,49,0,18,18,7,5,0.1,4,49,42,32,0,11,42,3,46,18,5,6,3,"VULNERABLE",5
17,9,2,1,0,0,3,9,0,4,5,2,2,0,0,19,17,11,0,3,7,1,8,4,3,2,1,"NEUTRAL",5
14,4,3,1,0,0,1,11,0,1,1,0,0,0,0,17,14,11,0,9,11,0,11,1,1,0,0,"NEUTRAL",5
26,6,9,3,3,0,7,20,0,8,8,6,6,0.12,3,38,26,20,0,6,12,2,18,7,7,6,2,"VULNERABLE",5
21,17,3,5,0,0,1,18,0,2,2,0,0,0,0,24,21,16,0,16,18,3,15,2,1,0,0,"VULNERABLE",5
162,67,35,39,35,0,5898432,112,1,31,34,52,51,0.22,35,232,162,134,0,46,82,16,95,29,24,51,3,"VULNERABLE",5
34,3,3,2,2,0,6,28,0,20,21,4,0,0.06,2,38,34,30,0,4,8,1,27,5,1,0,2,"VULNERABLE",5
38,18,8,4,0,0,24,30,0,8,8,2,0,0,0,46,38,24,0,9,24,9,21,8,1,0,3,"NEUTRAL",5
56,25,11,10,5,0,65,46,3,9,11,28,28,0.09,5,72,56,40,0,17,38,8,35,9,9,28,2,"VULNERABLE",5
13,3,2,4,0,0,2,6,0,2,2,0,0,0,0,15,13,8,0,4,5,2,4,2,1,0,1,"NEUTRAL",5
14,3,2,4,0,0,2,9,0,2,2,1,0,0,0,16,14,10,0,5,8,2,7,2,1,0,1,"VULNERABLE",5
28,9,2,4,18,0,6,20,0,6,8,2,0,0.64,18,48,28,20,0,10,15,3,17,6,1,0,3,"VULNERABLE",5
32,4,1,5,5,3,2,5,0,2,2,0,0,0.45,8,40,11,4,24,1,4,1,4,2,1,0,1,"NEUTRAL",5
22,10,4,8,0,0,5,18,0,5,5,4,4,0,0,26,22,16,0,3,14,5,13,5,5,4,2,"NEUTRAL",5
149,50,17,6,0,0,999999999,591,1,234,234,21,10,0,0,166,149,125,0,10,461,3,587,234,10,10,4,"NEUTRAL",5
38,11,9,13,1,0,7,45,1,11,11,5,5,0.03,1,48,38,26,0,12,39,13,31,11,6,5,2,"VULNERABLE",5
79,19,17,6,14,5,209,56,0,19,21,3,0,0.2,14,108,70,61,4,25,43,5,51,19,1,0,3,"NEUTRAL",5
11,57,1,2,0,0,2,7,0,2,2,1,0,0,0,12,11,7,0,5,6,1,6,2,1,0,1,"NEUTRAL",5
18,10,0,2,0,0,3,10,0,3,3,3,3,0,0,18,18,12,0,3,8,1,9,3,3,3,2,"NEUTRAL",5
20,5,6,2,6,0,3,16,0,3,3,1,0,0.3,6,30,20,16,0,12,13,1,15,2,1,0,1,"VULNERABLE",5
134,23,16,20,41,4,30,71,0,11,13,11,11,0.39,42,173,105,73,26,14,61,13,58,11,10,11,2,"VULNERABLE",5
26,10,4,4,4,0,5,23,0,5,5,3,2,0.15,4,34,26,20,0,12,19,3,20,5,3,2,2,"NEUTRAL",5
15,26,5,2,0,4,2,5,0,2,2,1,0,0,5,25,9,5,7,4,4,0,5,2,1,0,1,"NEUTRAL",5
14,5,0,1,0,0,4,10,0,4,4,3,0,0,0,14,14,10,0,4,6,0,10,2,1,0,1,"VULNERABLE",5
11,4,1,3,0,0,2,6,0,2,2,0,0,0,0,12,11,6,0,4,5,1,5,2,1,0,1,"VULNERABLE",5
29,5,7,4,18,0,8,38,0,6,10,3,3,0.62,18,54,29,24,0,16,33,4,34,6,4,3,1,"NEUTRAL",5
59,7,15,11,3,0,981,78,0,22,22,7,0,0.05,3,77,59,45,0,22,63,10,68,20,1,0,5,"NEUTRAL",5
53,17,7,5,29,0,217,34,0,12,21,7,6,0.55,29,89,53,41,0,23,23,4,30,12,7,6,3,"VULNERABLE",5
89,35,16,27,12,0,2880,117,0,30,35,25,5,0.13,12,116,89,70,0,46,99,14,103,24,6,5,4,"VULNERABLE",5
118,23,28,14,22,2,5529600,102,0,26,42,38,38,0.19,22,167,116,95,0,28,77,9,93,26,22,38,2,"VULNERABLE",5
14,6,3,6,0,0,2,8,0,3,3,0,0,0,0,17,14,8,0,3,7,2,6,3,1,0,1,"NEUTRAL",5
13,13,1,3,0,0,4,8,0,4,5,4,4,0,0,14,13,7,0,2,5,1,7,4,4,4,2,"NEUTRAL",5
17,3,3,2,1,0,4,12,1,4,6,0,0,0.06,1,21,17,11,0,11,10,1,10,4,1,0,1,"NEUTRAL",5
109,28,17,14,10,0,21600,67,0,20,21,28,25,0.09,10,135,109,90,0,28,48,8,59,20,14,25,3,"NEUTRAL",5
19,7,3,4,0,0,3,34,0,10,10,1,0,0,0,22,19,13,0,10,32,4,30,10,1,0,5,"NEUTRAL",5
114,31,13,13,15,0,306,97,0,25,25,13,9,0.13,15,136,114,101,0,44,80,8,89,25,7,9,7,"VULNERABLE",5
27,14,6,5,0,0,8,25,0,6,7,0,0,0,0,33,27,21,0,20,22,3,22,6,1,0,2,"NEUTRAL",5
10,5,1,2,0,0,1,6,0,1,1,0,0,0,0,11,10,7,0,6,6,1,5,1,1,0,0,"VULNERABLE",5
10,6,3,1,5,0,3,7,0,3,3,2,2,0.5,5,18,10,7,0,3,5,0,7,3,3,2,1,"NEUTRAL",5
33,21,6,9,0,0,16,25,0,5,7,8,8,0,0,39,33,23,0,14,21,5,20,5,5,8,1,"VULNERABLE",5
23,8,4,4,2,0,9,16,0,6,6,3,3,0.09,2,29,23,16,0,6,11,3,13,6,4,3,2,"NEUTRAL",5
97,12,12,20,5,0,6144,93,0,22,22,55,47,0.05,5,114,97,70,0,26,79,16,77,22,21,47,4,"VULNERABLE",5
74,30,11,22,12,0,96,55,0,9,16,5,5,0.16,12,96,74,57,0,36,48,11,44,9,6,5,2,"VULNERABLE",5
16,4,2,2,1,0,4,10,0,3,4,1,0,0.06,1,19,16,12,0,7,8,1,9,3,1,0,1,"NEUTRAL",5
22,11,6,8,0,0,12,36,0,13,13,1,0,0,0,28,22,16,0,6,32,9,27,13,1,0,5,"VULNERABLE",5
13,10,2,5,0,0,1,9,0,1,1,0,0,0,0,15,13,8,0,4,9,3,6,1,1,0,0,"NEUTRAL",5
49,12,4,10,0,0,5,40,1,6,6,2,2,0,0,53,49,37,0,27,36,6,33,6,3,2,3,"NEUTRAL",5
69,21,25,8,30,0,37,56,0,8,8,11,11,0.43,30,124,69,58,0,37,49,4,52,8,7,11,2,"VULNERABLE",5
293,27,13,47,7,0,200,256,1,72,72,922,920,0.02,7,313,293,243,0,45,184,24,231,52,68,920,4,"VULNERABLE",5
17,13,3,5,0,0,3,12,0,3,3,1,0,0,0,20,17,12,0,11,10,2,10,3,1,0,2,"VULNERABLE",5
60,14,11,9,1,0,193,44,0,10,10,16,16,0.02,1,72,60,41,0,13,35,7,37,10,10,16,3,"NEUTRAL",5
73,14,6,24,3,0,18,60,0,18,18,7,7,0.04,3,82,73,37,0,14,50,16,44,18,5,7,4,"NEUTRAL",5
33,7,2,7,3,0,11,65,3,22,23,8,8,0.09,3,37,33,21,0,7,58,12,50,22,6,8,7,"NEUTRAL",5
8,3073,1,1,0,0,1,5,0,1,1,0,0,0,0,9,8,5,0,5,5,0,5,1,1,0,0,"NEUTRAL",5
21,4,5,7,0,0,5,20,0,5,7,6,6,0,0,26,21,15,0,6,16,6,14,5,5,6,3,"VULNERABLE",5
44,25,11,7,6,4,10,53,0,15,15,2,2,0.16,6,60,37,27,3,23,48,5,48,15,3,2,3,"VULNERABLE",5
36,16,14,7,6,0,5,32,0,4,4,3,2,0.17,6,56,36,30,0,25,29,6,26,4,3,2,1,"NEUTRAL",5
24,19,4,7,0,0,1,38,0,8,8,0,0,0,0,28,24,19,0,18,38,8,30,8,1,0,5,"NEUTRAL",5
9,6,1,2,0,0,3,5,0,3,4,2,2,0,0,10,9,5,0,4,3,0,5,3,3,2,1,"NEUTRAL",5
30,17,10,7,1,0,4,48,1,10,10,0,0,0.03,1,41,30,21,0,11,46,9,38,10,1,0,5,"NEUTRAL",5
44,10,10,3,1,0,9,35,1,8,8,4,4,0.02,1,55,44,33,0,18,29,2,32,8,5,4,2,"VULNERABLE",5
10,3,1,3,0,0,1,13,0,5,5,0,0,0,0,11,10,5,0,4,13,2,11,5,1,0,2,"VULNERABLE",5
318,32,50,30,81,9,999999999,253,0,66,79,247,226,0.27,91,456,299,250,20,47,190,24,229,66,37,230,5,"VULNERABLE",5
41,16,5,12,13,0,12,27,0,9,11,3,2,0.32,13,59,41,26,0,7,22,7,20,9,4,3,3,"NEUTRAL",5
69,21,20,13,14,0,18800644,181,0,62,63,24,2,0.2,14,103,69,37,0,32,141,49,132,62,4,4,5,"NEUTRAL",5
131,36,39,17,29,6,1226,106,0,16,18,16,13,0.25,35,205,117,99,14,61,91,10,96,16,8,13,2,"VULNERABLE",5
46,23,4,5,4,0,12,29,0,14,19,5,3,0.09,4,54,46,37,0,17,23,4,25,14,4,4,3,"NEUTRAL",5
86,35,16,26,12,0,192,74,0,12,19,5,5,0.14,12,113,86,68,0,45,66,15,59,12,6,5,2,"VULNERABLE",5
24,8,2,2,0,0,16,17,0,7,7,2,0,0,0,26,24,14,0,3,11,1,16,7,1,0,3,"NEUTRAL",5
127,25,8,26,15,0,898,111,0,23,28,11,0,0.12,15,147,127,99,0,33,88,20,91,17,1,0,4,"NEUTRAL",5
7,3,1,4,0,0,1,2,0,2,2,0,0,0,0,8,7,2,0,4,2,1,1,2,1,0,0,"NEUTRAL",5
7,2,1,3,0,0,1,4,0,1,1,0,0,0,0,8,7,3,0,4,4,2,2,1,1,0,0,"VULNERABLE",5
7,0,0,2,3,0,1,3,0,1,1,0,0,0.43,3,10,7,3,0,1,3,0,3,1,1,0,0,"VULNERABLE",5
8,3,1,2,0,0,1,4,0,1,1,0,0,0,0,9,8,4,0,4,4,0,4,1,1,0,0,"VULNERABLE",5
33,13,5,9,0,0,6,26,0,6,6,2,2,0,0,38,33,22,0,6,22,7,19,6,4,2,2,"NEUTRAL",5
41,11,13,8,13,0,21,32,0,10,11,8,8,0.32,13,67,41,33,0,19,24,6,26,10,7,8,2,"NEUTRAL",5
24,15,5,6,0,0,6,18,0,6,7,1,0,0,0,29,24,19,0,8,15,4,14,6,1,0,2,"VULNERABLE",5
27,10,6,7,0,0,9,20,0,6,6,3,2,0,0,33,27,20,0,13,16,5,15,6,3,2,2,"VULNERABLE",5
42,25,8,10,7,2,153,73,1,11,18,3,3,0.18,7,54,38,31,2,17,63,8,64,11,4,3,2,"NEUTRAL",5
16,9,1,6,5,0,3,5,0,3,3,1,0,0.31,5,22,16,7,0,3,3,0,5,3,1,0,2,"VULNERABLE",5
27,7,2,3,7,0,12,20,0,7,7,8,0,0.26,7,36,27,23,0,7,13,2,18,5,1,0,2,"NEUTRAL",5
20,13,4,2,5,0,7,11,0,6,6,3,0,0.25,5,29,20,15,0,5,7,2,9,6,1,0,2,"NEUTRAL",5
26,14,6,3,0,0,48,23,0,11,13,4,4,0,0,32,26,19,0,4,17,1,22,11,5,4,4,"NEUTRAL",5
